Apyg. Nr.;Apygardos pavadinimas;Apyl. Nr.;Apylinkės pavadinimas;Apylinkės Adresas;Kiekis
56;Šalčininkų-Vilniaus;24;Baltosios Vokės;Adresas: Vilniaus g. 10, Baltosios Vokės mstl., Šalčininkų r.;94
56;Šalčininkų-Vilniaus;24;Baltosios Vokės;Adresas: Vilniaus g. 10, Baltosios Vokės mstl., Šalčininkų r.;15
56;Šalčininkų-Vilniaus;24;Baltosios Vokės;Adresas: Vilniaus g. 10, Baltosios Vokės mstl., Šalčininkų r.;38
56;Šalčininkų-Vilniaus;24;Baltosios Vokės;Adresas: Vilniaus g. 10, Baltosios Vokės mstl., Šalčininkų r.;115
56;Šalčininkų-Vilniaus;24;Baltosios Vokės;Adresas: Vilniaus g. 10, Baltosios Vokės mstl., Šalčininkų r.;2
56;Šalčininkų-Vilniaus;24;Baltosios Vokės;Adresas: Vilniaus g. 10, Baltosios Vokės mstl., Šalčininkų r.;9
56;Šalčininkų-Vilniaus;24;Baltosios Vokės;Adresas: Vilniaus g. 10, Baltosios Vokės mstl., Šalčininkų r.;21
56;Šalčininkų-Vilniaus;24;Baltosios Vokės;Adresas: Vilniaus g. 10, Baltosios Vokės mstl., Šalčininkų r.;98
56;Šalčininkų-Vilniaus;24;Baltosios Vokės;Adresas: Vilniaus g. 10, Baltosios Vokės mstl., Šalčininkų r.;193
56;Šalčininkų-Vilniaus;24;Baltosios Vokės;Adresas: Vilniaus g. 10, Baltosios Vokės mstl., Šalčininkų r.;77
56;Šalčininkų-Vilniaus;24;Baltosios Vokės;Adresas: Vilniaus g. 10, Baltosios Vokės mstl., Šalčininkų r.;8
56;Šalčininkų-Vilniaus;24;Baltosios Vokės;Adresas: Vilniaus g. 10, Baltosios Vokės mstl., Šalčininkų r.;8
56;Šalčininkų-Vilniaus;24;Baltosios Vokės;Adresas: Vilniaus g. 10, Baltosios Vokės mstl., Šalčininkų r.;69
56;Šalčininkų-Vilniaus;24;Baltosios Vokės;Adresas: Vilniaus g. 10, Baltosios Vokės mstl., Šalčininkų r.;3
56;Šalčininkų-Vilniaus;24;Baltosios Vokės;Adresas: Vilniaus g. 10, Baltosios Vokės mstl., Šalčininkų r.;120
56;Šalčininkų-Vilniaus;8;Baltosios Vokės;Adresas: Parko g. 2, Baltosios Vokės k., Vilniaus r.;319
56;Šalčininkų-Vilniaus;8;Baltosios Vokės;Adresas: Parko g. 2, Baltosios Vokės k., Vilniaus r.;1040
56;Šalčininkų-Vilniaus;34;Baušių;Adresas: Baušių k., Šalčininkų r.;16
56;Šalčininkų-Vilniaus;34;Baušių;Adresas: Baušių k., Šalčininkų r.;238
56;Šalčininkų-Vilniaus;34;Baušių;Adresas: Baušių k., Šalčininkų r.;2
56;Šalčininkų-Vilniaus;34;Baušių;Adresas: Baušių k., Šalčininkų r.;9
56;Šalčininkų-Vilniaus;34;Baušių;Adresas: Baušių k., Šalčininkų r.;43
56;Šalčininkų-Vilniaus;34;Baušių;Adresas: Baušių k., Šalčininkų r.;4
56;Šalčininkų-Vilniaus;34;Baušių;Adresas: Baušių k., Šalčininkų r.;46
56;Šalčininkų-Vilniaus;34;Baušių;Adresas: Baušių k., Šalčininkų r.;21
56;Šalčininkų-Vilniaus;34;Baušių;Adresas: Baušių k., Šalčininkų r.;2
56;Šalčininkų-Vilniaus;34;Baušių;Adresas: Baušių k., Šalčininkų r.;38
56;Šalčininkų-Vilniaus;10;Butrimonių;Adresas: Mokyklos g. 2, Butrimonių k., Šalčininkų r.;0
56;Šalčininkų-Vilniaus;10;Butrimonių;Adresas: Mokyklos g. 2, Butrimonių k., Šalčininkų r.;367
56;Šalčininkų-Vilniaus;10;Butrimonių;Adresas: Mokyklos g. 2, Butrimonių k., Šalčininkų r.;40
56;Šalčininkų-Vilniaus;10;Butrimonių;Adresas: Mokyklos g. 2, Butrimonių k., Šalčininkų r.;8
56;Šalčininkų-Vilniaus;10;Butrimonių;Adresas: Mokyklos g. 2, Butrimonių k., Šalčininkų r.;0
56;Šalčininkų-Vilniaus;10;Butrimonių;Adresas: Mokyklos g. 2, Butrimonių k., Šalčininkų r.;50
56;Šalčininkų-Vilniaus;10;Butrimonių;Adresas: Mokyklos g. 2, Butrimonių k., Šalčininkų r.;42
56;Šalčininkų-Vilniaus;10;Butrimonių;Adresas: Mokyklos g. 2, Butrimonių k., Šalčininkų r.;10
56;Šalčininkų-Vilniaus;10;Butrimonių;Adresas: Mokyklos g. 2, Butrimonių k., Šalčininkų r.;7
56;Šalčininkų-Vilniaus;10;Butrimonių;Adresas: Mokyklos g. 2, Butrimonių k., Šalčininkų r.;21
56;Šalčininkų-Vilniaus;10;Butrimonių;Adresas: Mokyklos g. 2, Butrimonių k., Šalčininkų r.;0
56;Šalčininkų-Vilniaus;10;Butrimonių;Adresas: Mokyklos g. 2, Butrimonių k., Šalčininkų r.;12
56;Šalčininkų-Vilniaus;10;Butrimonių;Adresas: Mokyklos g. 2, Butrimonių k., Šalčininkų r.;30
56;Šalčininkų-Vilniaus;10;Butrimonių;Adresas: Mokyklos g. 2, Butrimonių k., Šalčininkų r.;0
56;Šalčininkų-Vilniaus;10;Butrimonių;Adresas: Mokyklos g. 2, Butrimonių k., Šalčininkų r.;37
56;Šalčininkų-Vilniaus;10;Butrimonių;Adresas: Mokyklos g. 2, Butrimonių k., Šalčininkų r.;0
56;Šalčininkų-Vilniaus;10;Butrimonių;Adresas: Mokyklos g. 2, Butrimonių k., Šalčininkų r.;65
56;Šalčininkų-Vilniaus;10;Butrimonių;Adresas: Mokyklos g. 2, Butrimonių k., Šalčininkų r.;9
56;Šalčininkų-Vilniaus;10;Butrimonių;Adresas: Mokyklos g. 2, Butrimonių k., Šalčininkų r.;0
56;Šalčininkų-Vilniaus;10;Butrimonių;Adresas: Mokyklos g. 2, Butrimonių k., Šalčininkų r.;53
56;Šalčininkų-Vilniaus;10;Butrimonių;Adresas: Mokyklos g. 2, Butrimonių k., Šalčininkų r.;0
56;Šalčininkų-Vilniaus;10;Butrimonių;Adresas: Mokyklos g. 2, Butrimonių k., Šalčininkų r.;63
56;Šalčininkų-Vilniaus;10;Butrimonių;Adresas: Mokyklos g. 2, Butrimonių k., Šalčininkų r.;1
56;Šalčininkų-Vilniaus;10;Butrimonių;Adresas: Mokyklos g. 2, Butrimonių k., Šalčininkų r.;1
56;Šalčininkų-Vilniaus;2;Centrinė miesto;Adresas: Vilniaus g. 48, Šalčininkų m.;135
56;Šalčininkų-Vilniaus;2;Centrinė miesto;Adresas: Vilniaus g. 48, Šalčininkų m.;5
56;Šalčininkų-Vilniaus;2;Centrinė miesto;Adresas: Vilniaus g. 48, Šalčininkų m.;33
56;Šalčininkų-Vilniaus;2;Centrinė miesto;Adresas: Vilniaus g. 48, Šalčininkų m.;9
56;Šalčininkų-Vilniaus;2;Centrinė miesto;Adresas: Vilniaus g. 48, Šalčininkų m.;26
56;Šalčininkų-Vilniaus;2;Centrinė miesto;Adresas: Vilniaus g. 48, Šalčininkų m.;31
56;Šalčininkų-Vilniaus;2;Centrinė miesto;Adresas: Vilniaus g. 48, Šalčininkų m.;9
56;Šalčininkų-Vilniaus;2;Centrinė miesto;Adresas: Vilniaus g. 48, Šalčininkų m.;69
56;Šalčininkų-Vilniaus;2;Centrinė miesto;Adresas: Vilniaus g. 48, Šalčininkų m.;28
56;Šalčininkų-Vilniaus;2;Centrinė miesto;Adresas: Vilniaus g. 48, Šalčininkų m.;73
56;Šalčininkų-Vilniaus;2;Centrinė miesto;Adresas: Vilniaus g. 48, Šalčininkų m.;80
56;Šalčininkų-Vilniaus;2;Centrinė miesto;Adresas: Vilniaus g. 48, Šalčininkų m.;35
56;Šalčininkų-Vilniaus;2;Centrinė miesto;Adresas: Vilniaus g. 48, Šalčininkų m.;8
56;Šalčininkų-Vilniaus;2;Centrinė miesto;Adresas: Vilniaus g. 48, Šalčininkų m.;346
56;Šalčininkų-Vilniaus;2;Centrinė miesto;Adresas: Vilniaus g. 48, Šalčininkų m.;206
56;Šalčininkų-Vilniaus;2;Centrinė miesto;Adresas: Vilniaus g. 48, Šalčininkų m.;124
56;Šalčininkų-Vilniaus;2;Centrinė miesto;Adresas: Vilniaus g. 48, Šalčininkų m.;30
56;Šalčininkų-Vilniaus;2;Centrinė miesto;Adresas: Vilniaus g. 48, Šalčininkų m.;40
56;Šalčininkų-Vilniaus;2;Centrinė miesto;Adresas: Vilniaus g. 48, Šalčininkų m.;18
56;Šalčininkų-Vilniaus;2;Centrinė miesto;Adresas: Vilniaus g. 48, Šalčininkų m.;16
56;Šalčininkų-Vilniaus;2;Centrinė miesto;Adresas: Vilniaus g. 48, Šalčininkų m.;45
56;Šalčininkų-Vilniaus;2;Centrinė miesto;Adresas: Vilniaus g. 48, Šalčininkų m.;18
56;Šalčininkų-Vilniaus;2;Centrinė miesto;Adresas: Vilniaus g. 48, Šalčininkų m.;36
56;Šalčininkų-Vilniaus;2;Centrinė miesto;Adresas: Vilniaus g. 48, Šalčininkų m.;29
56;Šalčininkų-Vilniaus;2;Centrinė miesto;Adresas: Vilniaus g. 48, Šalčininkų m.;280
56;Šalčininkų-Vilniaus;2;Centrinė miesto;Adresas: Vilniaus g. 48, Šalčininkų m.;15
56;Šalčininkų-Vilniaus;2;Centrinė miesto;Adresas: Vilniaus g. 48, Šalčininkų m.;47
56;Šalčininkų-Vilniaus;2;Centrinė miesto;Adresas: Vilniaus g. 48, Šalčininkų m.;15
56;Šalčininkų-Vilniaus;2;Centrinė miesto;Adresas: Vilniaus g. 48, Šalčininkų m.;446
56;Šalčininkų-Vilniaus;2;Centrinė miesto;Adresas: Vilniaus g. 48, Šalčininkų m.;225
56;Šalčininkų-Vilniaus;9;Čiužiakampio;Adresas: Mokyklos g. 2, Čiužakampio k., Šalčininkų r.;338
56;Šalčininkų-Vilniaus;9;Čiužiakampio;Adresas: Mokyklos g. 2, Čiužakampio k., Šalčininkų r.;26
56;Šalčininkų-Vilniaus;9;Čiužiakampio;Adresas: Mokyklos g. 2, Čiužakampio k., Šalčininkų r.;10
56;Šalčininkų-Vilniaus;9;Čiužiakampio;Adresas: Mokyklos g. 2, Čiužakampio k., Šalčininkų r.;26
56;Šalčininkų-Vilniaus;9;Čiužiakampio;Adresas: Mokyklos g. 2, Čiužakampio k., Šalčininkų r.;1
56;Šalčininkų-Vilniaus;9;Čiužiakampio;Adresas: Mokyklos g. 2, Čiužakampio k., Šalčininkų r.;69
56;Šalčininkų-Vilniaus;9;Čiužiakampio;Adresas: Mokyklos g. 2, Čiužakampio k., Šalčininkų r.;29
56;Šalčininkų-Vilniaus;9;Čiužiakampio;Adresas: Mokyklos g. 2, Čiužakampio k., Šalčininkų r.;73
56;Šalčininkų-Vilniaus;9;Čiužiakampio;Adresas: Mokyklos g. 2, Čiužakampio k., Šalčininkų r.;46
56;Šalčininkų-Vilniaus;9;Čiužiakampio;Adresas: Mokyklos g. 2, Čiužakampio k., Šalčininkų r.;2
56;Šalčininkų-Vilniaus;35;Dailidžių;Adresas: Mokyklos g. 2, Dailidžių k., Šalčininkų r.;39
56;Šalčininkų-Vilniaus;35;Dailidžių;Adresas: Mokyklos g. 2, Dailidžių k., Šalčininkų r.;0
56;Šalčininkų-Vilniaus;35;Dailidžių;Adresas: Mokyklos g. 2, Dailidžių k., Šalčininkų r.;180
56;Šalčininkų-Vilniaus;35;Dailidžių;Adresas: Mokyklos g. 2, Dailidžių k., Šalčininkų r.;44
56;Šalčininkų-Vilniaus;35;Dailidžių;Adresas: Mokyklos g. 2, Dailidžių k., Šalčininkų r.;3
56;Šalčininkų-Vilniaus;35;Dailidžių;Adresas: Mokyklos g. 2, Dailidžių k., Šalčininkų r.;49
56;Šalčininkų-Vilniaus;35;Dailidžių;Adresas: Mokyklos g. 2, Dailidžių k., Šalčininkų r.;8
56;Šalčininkų-Vilniaus;35;Dailidžių;Adresas: Mokyklos g. 2, Dailidžių k., Šalčininkų r.;0
56;Šalčininkų-Vilniaus;17;Dainavos;Adresas: Sodų g. 85, Dainavos k., Šalčininkų r.;0
56;Šalčininkų-Vilniaus;17;Dainavos;Adresas: Sodų g. 85, Dainavos k., Šalčininkų r.;277
56;Šalčininkų-Vilniaus;17;Dainavos;Adresas: Sodų g. 85, Dainavos k., Šalčininkų r.;3
56;Šalčininkų-Vilniaus;17;Dainavos;Adresas: Sodų g. 85, Dainavos k., Šalčininkų r.;37
56;Šalčininkų-Vilniaus;17;Dainavos;Adresas: Sodų g. 85, Dainavos k., Šalčininkų r.;59
56;Šalčininkų-Vilniaus;17;Dainavos;Adresas: Sodų g. 85, Dainavos k., Šalčininkų r.;8
56;Šalčininkų-Vilniaus;17;Dainavos;Adresas: Sodų g. 85, Dainavos k., Šalčininkų r.;10
56;Šalčininkų-Vilniaus;17;Dainavos;Adresas: Sodų g. 85, Dainavos k., Šalčininkų r.;3
56;Šalčininkų-Vilniaus;17;Dainavos;Adresas: Sodų g. 85, Dainavos k., Šalčininkų r.;4
56;Šalčininkų-Vilniaus;17;Dainavos;Adresas: Sodų g. 85, Dainavos k., Šalčininkų r.;26
56;Šalčininkų-Vilniaus;17;Dainavos;Adresas: Sodų g. 85, Dainavos k., Šalčininkų r.;10
56;Šalčininkų-Vilniaus;17;Dainavos;Adresas: Sodų g. 85, Dainavos k., Šalčininkų r.;28
56;Šalčininkų-Vilniaus;17;Dainavos;Adresas: Sodų g. 85, Dainavos k., Šalčininkų r.;53
56;Šalčininkų-Vilniaus;17;Dainavos;Adresas: Sodų g. 85, Dainavos k., Šalčininkų r.;0
56;Šalčininkų-Vilniaus;17;Dainavos;Adresas: Sodų g. 85, Dainavos k., Šalčininkų r.;110
56;Šalčininkų-Vilniaus;17;Dainavos;Adresas: Sodų g. 85, Dainavos k., Šalčininkų r.;6
56;Šalčininkų-Vilniaus;17;Dainavos;Adresas: Sodų g. 85, Dainavos k., Šalčininkų r.;25
56;Šalčininkų-Vilniaus;17;Dainavos;Adresas: Sodų g. 85, Dainavos k., Šalčininkų r.;77
56;Šalčininkų-Vilniaus;30;Dieveniškių;Adresas: Vilniaus g. 8, Dieveniškių mstl., Šalčininkų r.;20
56;Šalčininkų-Vilniaus;30;Dieveniškių;Adresas: Vilniaus g. 8, Dieveniškių mstl., Šalčininkų r.;14
56;Šalčininkų-Vilniaus;30;Dieveniškių;Adresas: Vilniaus g. 8, Dieveniškių mstl., Šalčininkų r.;19
56;Šalčininkų-Vilniaus;30;Dieveniškių;Adresas: Vilniaus g. 8, Dieveniškių mstl., Šalčininkų r.;10
56;Šalčininkų-Vilniaus;30;Dieveniškių;Adresas: Vilniaus g. 8, Dieveniškių mstl., Šalčininkų r.;0
56;Šalčininkų-Vilniaus;30;Dieveniškių;Adresas: Vilniaus g. 8, Dieveniškių mstl., Šalčininkų r.;660
56;Šalčininkų-Vilniaus;30;Dieveniškių;Adresas: Vilniaus g. 8, Dieveniškių mstl., Šalčininkų r.;15
56;Šalčininkų-Vilniaus;30;Dieveniškių;Adresas: Vilniaus g. 8, Dieveniškių mstl., Šalčininkų r.;33
56;Šalčininkų-Vilniaus;30;Dieveniškių;Adresas: Vilniaus g. 8, Dieveniškių mstl., Šalčininkų r.;4
56;Šalčininkų-Vilniaus;30;Dieveniškių;Adresas: Vilniaus g. 8, Dieveniškių mstl., Šalčininkų r.;4
56;Šalčininkų-Vilniaus;30;Dieveniškių;Adresas: Vilniaus g. 8, Dieveniškių mstl., Šalčininkų r.;16
56;Šalčininkų-Vilniaus;30;Dieveniškių;Adresas: Vilniaus g. 8, Dieveniškių mstl., Šalčininkų r.;50
56;Šalčininkų-Vilniaus;30;Dieveniškių;Adresas: Vilniaus g. 8, Dieveniškių mstl., Šalčininkų r.;2
56;Šalčininkų-Vilniaus;30;Dieveniškių;Adresas: Vilniaus g. 8, Dieveniškių mstl., Šalčininkų r.;31
56;Šalčininkų-Vilniaus;30;Dieveniškių;Adresas: Vilniaus g. 8, Dieveniškių mstl., Šalčininkų r.;10
56;Šalčininkų-Vilniaus;30;Dieveniškių;Adresas: Vilniaus g. 8, Dieveniškių mstl., Šalčininkų r.;1
56;Šalčininkų-Vilniaus;30;Dieveniškių;Adresas: Vilniaus g. 8, Dieveniškių mstl., Šalčininkų r.;2
56;Šalčininkų-Vilniaus;30;Dieveniškių;Adresas: Vilniaus g. 8, Dieveniškių mstl., Šalčininkų r.;15
56;Šalčininkų-Vilniaus;30;Dieveniškių;Adresas: Vilniaus g. 8, Dieveniškių mstl., Šalčininkų r.;6
56;Šalčininkų-Vilniaus;30;Dieveniškių;Adresas: Vilniaus g. 8, Dieveniškių mstl., Šalčininkų r.;5
56;Šalčininkų-Vilniaus;30;Dieveniškių;Adresas: Vilniaus g. 8, Dieveniškių mstl., Šalčininkų r.;11
56;Šalčininkų-Vilniaus;30;Dieveniškių;Adresas: Vilniaus g. 8, Dieveniškių mstl., Šalčininkų r.;33
56;Šalčininkų-Vilniaus;30;Dieveniškių;Adresas: Vilniaus g. 8, Dieveniškių mstl., Šalčininkų r.;18
56;Šalčininkų-Vilniaus;30;Dieveniškių;Adresas: Vilniaus g. 8, Dieveniškių mstl., Šalčininkų r.;14
56;Šalčininkų-Vilniaus;30;Dieveniškių;Adresas: Vilniaus g. 8, Dieveniškių mstl., Šalčininkų r.;12
56;Šalčininkų-Vilniaus;30;Dieveniškių;Adresas: Vilniaus g. 8, Dieveniškių mstl., Šalčininkų r.;16
56;Šalčininkų-Vilniaus;30;Dieveniškių;Adresas: Vilniaus g. 8, Dieveniškių mstl., Šalčininkų r.;64
56;Šalčininkų-Vilniaus;12;Eišiškių;Adresas: Gegužės a. 19, Eišiškių m., Šalčininkų r.;178
56;Šalčininkų-Vilniaus;12;Eišiškių;Adresas: Gegužės a. 19, Eišiškių m., Šalčininkų r.;58
56;Šalčininkų-Vilniaus;12;Eišiškių;Adresas: Gegužės a. 19, Eišiškių m., Šalčininkų r.;56
56;Šalčininkų-Vilniaus;12;Eišiškių;Adresas: Gegužės a. 19, Eišiškių m., Šalčininkų r.;260
56;Šalčininkų-Vilniaus;12;Eišiškių;Adresas: Gegužės a. 19, Eišiškių m., Šalčininkų r.;30
56;Šalčininkų-Vilniaus;12;Eišiškių;Adresas: Gegužės a. 19, Eišiškių m., Šalčininkų r.;325
56;Šalčininkų-Vilniaus;12;Eišiškių;Adresas: Gegužės a. 19, Eišiškių m., Šalčininkų r.;19
56;Šalčininkų-Vilniaus;12;Eišiškių;Adresas: Gegužės a. 19, Eišiškių m., Šalčininkų r.;46
56;Šalčininkų-Vilniaus;12;Eišiškių;Adresas: Gegužės a. 19, Eišiškių m., Šalčininkų r.;0
56;Šalčininkų-Vilniaus;12;Eišiškių;Adresas: Gegužės a. 19, Eišiškių m., Šalčininkų r.;6
56;Šalčininkų-Vilniaus;12;Eišiškių;Adresas: Gegužės a. 19, Eišiškių m., Šalčininkų r.;28
56;Šalčininkų-Vilniaus;12;Eišiškių;Adresas: Gegužės a. 19, Eišiškių m., Šalčininkų r.;132
56;Šalčininkų-Vilniaus;12;Eišiškių;Adresas: Gegužės a. 19, Eišiškių m., Šalčininkų r.;20
56;Šalčininkų-Vilniaus;12;Eišiškių;Adresas: Gegužės a. 19, Eišiškių m., Šalčininkų r.;33
56;Šalčininkų-Vilniaus;12;Eišiškių;Adresas: Gegužės a. 19, Eišiškių m., Šalčininkų r.;143
56;Šalčininkų-Vilniaus;12;Eišiškių;Adresas: Gegužės a. 19, Eišiškių m., Šalčininkų r.;167
56;Šalčininkų-Vilniaus;12;Eišiškių;Adresas: Gegužės a. 19, Eišiškių m., Šalčininkų r.;10
56;Šalčininkų-Vilniaus;12;Eišiškių;Adresas: Gegužės a. 19, Eišiškių m., Šalčininkų r.;105
56;Šalčininkų-Vilniaus;12;Eišiškių;Adresas: Gegužės a. 19, Eišiškių m., Šalčininkų r.;55
56;Šalčininkų-Vilniaus;12;Eišiškių;Adresas: Gegužės a. 19, Eišiškių m., Šalčininkų r.;29
56;Šalčininkų-Vilniaus;12;Eišiškių;Adresas: Gegužės a. 19, Eišiškių m., Šalčininkų r.;36
56;Šalčininkų-Vilniaus;12;Eišiškių;Adresas: Gegužės a. 19, Eišiškių m., Šalčininkų r.;149
56;Šalčininkų-Vilniaus;12;Eišiškių;Adresas: Gegužės a. 19, Eišiškių m., Šalčininkų r.;87
56;Šalčininkų-Vilniaus;12;Eišiškių;Adresas: Gegužės a. 19, Eišiškių m., Šalčininkų r.;160
56;Šalčininkų-Vilniaus;12;Eišiškių;Adresas: Gegužės a. 19, Eišiškių m., Šalčininkų r.;50
56;Šalčininkų-Vilniaus;12;Eišiškių;Adresas: Gegužės a. 19, Eišiškių m., Šalčininkų r.;31
56;Šalčininkų-Vilniaus;21;Geležinkelio;Adresas: Šv. Antano g. 16, Jašiūnų glž. stotis, Šalčininkų r.;386
56;Šalčininkų-Vilniaus;21;Geležinkelio;Adresas: Šv. Antano g. 16, Jašiūnų glž. stotis, Šalčininkų r.;9
56;Šalčininkų-Vilniaus;21;Geležinkelio;Adresas: Šv. Antano g. 16, Jašiūnų glž. stotis, Šalčininkų r.;19
56;Šalčininkų-Vilniaus;6;Gerviškių;Adresas: Šalčios g. 1, Gerviškių k., Šalčininkų r.;148
56;Šalčininkų-Vilniaus;6;Gerviškių;Adresas: Šalčios g. 1, Gerviškių k., Šalčininkų r.;13
56;Šalčininkų-Vilniaus;6;Gerviškių;Adresas: Šalčios g. 1, Gerviškių k., Šalčininkų r.;31
56;Šalčininkų-Vilniaus;6;Gerviškių;Adresas: Šalčios g. 1, Gerviškių k., Šalčininkų r.;114
56;Šalčininkų-Vilniaus;6;Gerviškių;Adresas: Šalčios g. 1, Gerviškių k., Šalčininkų r.;1
56;Šalčininkų-Vilniaus;6;Gerviškių;Adresas: Šalčios g. 1, Gerviškių k., Šalčininkų r.;42
56;Šalčininkų-Vilniaus;6;Gerviškių;Adresas: Šalčios g. 1, Gerviškių k., Šalčininkų r.;38
56;Šalčininkų-Vilniaus;6;Gerviškių;Adresas: Šalčios g. 1, Gerviškių k., Šalčininkų r.;16
56;Šalčininkų-Vilniaus;14;Gornostajiškių;Adresas: Vilniaus g. 2, Eišiškių m., Šalčininkų r.;50
56;Šalčininkų-Vilniaus;14;Gornostajiškių;Adresas: Vilniaus g. 2, Eišiškių m., Šalčininkų r.;12
56;Šalčininkų-Vilniaus;14;Gornostajiškių;Adresas: Vilniaus g. 2, Eišiškių m., Šalčininkų r.;16
56;Šalčininkų-Vilniaus;14;Gornostajiškių;Adresas: Vilniaus g. 2, Eišiškių m., Šalčininkų r.;0
56;Šalčininkų-Vilniaus;14;Gornostajiškių;Adresas: Vilniaus g. 2, Eišiškių m., Šalčininkų r.;125
56;Šalčininkų-Vilniaus;14;Gornostajiškių;Adresas: Vilniaus g. 2, Eišiškių m., Šalčininkų r.;5
56;Šalčininkų-Vilniaus;14;Gornostajiškių;Adresas: Vilniaus g. 2, Eišiškių m., Šalčininkų r.;2
56;Šalčininkų-Vilniaus;14;Gornostajiškių;Adresas: Vilniaus g. 2, Eišiškių m., Šalčininkų r.;18
56;Šalčininkų-Vilniaus;14;Gornostajiškių;Adresas: Vilniaus g. 2, Eišiškių m., Šalčininkų r.;0
56;Šalčininkų-Vilniaus;14;Gornostajiškių;Adresas: Vilniaus g. 2, Eišiškių m., Šalčininkų r.;137
56;Šalčininkų-Vilniaus;14;Gornostajiškių;Adresas: Vilniaus g. 2, Eišiškių m., Šalčininkų r.;0
56;Šalčininkų-Vilniaus;14;Gornostajiškių;Adresas: Vilniaus g. 2, Eišiškių m., Šalčininkų r.;146
56;Šalčininkų-Vilniaus;14;Gornostajiškių;Adresas: Vilniaus g. 2, Eišiškių m., Šalčininkų r.;0
56;Šalčininkų-Vilniaus;14;Gornostajiškių;Adresas: Vilniaus g. 2, Eišiškių m., Šalčininkų r.;28
56;Šalčininkų-Vilniaus;14;Gornostajiškių;Adresas: Vilniaus g. 2, Eišiškių m., Šalčininkų r.;2
56;Šalčininkų-Vilniaus;14;Gornostajiškių;Adresas: Vilniaus g. 2, Eišiškių m., Šalčininkų r.;86
56;Šalčininkų-Vilniaus;14;Gornostajiškių;Adresas: Vilniaus g. 2, Eišiškių m., Šalčininkų r.;27
56;Šalčininkų-Vilniaus;14;Gornostajiškių;Adresas: Vilniaus g. 2, Eišiškių m., Šalčininkų r.;5
56;Šalčininkų-Vilniaus;14;Gornostajiškių;Adresas: Vilniaus g. 2, Eišiškių m., Šalčininkų r.;11
56;Šalčininkų-Vilniaus;11;Jančiūnų;Adresas: Mokyklos g. 23, Jančiūnų k., Šalčininkų r.;0
56;Šalčininkų-Vilniaus;11;Jančiūnų;Adresas: Mokyklos g. 23, Jančiūnų k., Šalčininkų r.;39
56;Šalčininkų-Vilniaus;11;Jančiūnų;Adresas: Mokyklos g. 23, Jančiūnų k., Šalčininkų r.;0
56;Šalčininkų-Vilniaus;11;Jančiūnų;Adresas: Mokyklos g. 23, Jančiūnų k., Šalčininkų r.;304
56;Šalčininkų-Vilniaus;11;Jančiūnų;Adresas: Mokyklos g. 23, Jančiūnų k., Šalčininkų r.;0
56;Šalčininkų-Vilniaus;11;Jančiūnų;Adresas: Mokyklos g. 23, Jančiūnų k., Šalčininkų r.;28
56;Šalčininkų-Vilniaus;11;Jančiūnų;Adresas: Mokyklos g. 23, Jančiūnų k., Šalčininkų r.;14
56;Šalčininkų-Vilniaus;11;Jančiūnų;Adresas: Mokyklos g. 23, Jančiūnų k., Šalčininkų r.;6
56;Šalčininkų-Vilniaus;11;Jančiūnų;Adresas: Mokyklos g. 23, Jančiūnų k., Šalčininkų r.;20
56;Šalčininkų-Vilniaus;11;Jančiūnų;Adresas: Mokyklos g. 23, Jančiūnų k., Šalčininkų r.;9
56;Šalčininkų-Vilniaus;20;Jašiūnų;Adresas: M.Balinskio g. 16A, Jašiūnų mstl., Šalčininkų r.;0
56;Šalčininkų-Vilniaus;20;Jašiūnų;Adresas: M.Balinskio g. 16A, Jašiūnų mstl., Šalčininkų r.;51
56;Šalčininkų-Vilniaus;20;Jašiūnų;Adresas: M.Balinskio g. 16A, Jašiūnų mstl., Šalčininkų r.;122
56;Šalčininkų-Vilniaus;20;Jašiūnų;Adresas: M.Balinskio g. 16A, Jašiūnų mstl., Šalčininkų r.;19
56;Šalčininkų-Vilniaus;20;Jašiūnų;Adresas: M.Balinskio g. 16A, Jašiūnų mstl., Šalčininkų r.;3
56;Šalčininkų-Vilniaus;20;Jašiūnų;Adresas: M.Balinskio g. 16A, Jašiūnų mstl., Šalčininkų r.;147
56;Šalčininkų-Vilniaus;20;Jašiūnų;Adresas: M.Balinskio g. 16A, Jašiūnų mstl., Šalčininkų r.;926
56;Šalčininkų-Vilniaus;20;Jašiūnų;Adresas: M.Balinskio g. 16A, Jašiūnų mstl., Šalčininkų r.;2
56;Šalčininkų-Vilniaus;20;Jašiūnų;Adresas: M.Balinskio g. 16A, Jašiūnų mstl., Šalčininkų r.;780
56;Šalčininkų-Vilniaus;20;Jašiūnų;Adresas: M.Balinskio g. 16A, Jašiūnų mstl., Šalčininkų r.;102
56;Šalčininkų-Vilniaus;20;Jašiūnų;Adresas: M.Balinskio g. 16A, Jašiūnų mstl., Šalčininkų r.;5
56;Šalčininkų-Vilniaus;20;Jašiūnų;Adresas: M.Balinskio g. 16A, Jašiūnų mstl., Šalčininkų r.;7
